Date,Elevation (feet),
01-May-1990,6469.41, , , , , , , , , ,
01-Jun-1990,6497.76, , , , , , , , , ,
01-Jul-1990,6504.77, , , , , , , , , ,
01-Aug-1990,6501.37, , , , , , , , , ,
01-Sep-1990,6497.47, , , , , , , , , ,
01-Oct-1990,6494.40, , , , , , , , , ,
01-Nov-1990,6491.32, , , , , , , , , ,
01-Dec-1990,6484.60, , , , , , , , , ,
01-Jan-1991,6476.64, , , , , , , , , ,
01-Feb-1991,6468.04, , , , , , , , , ,
01-Mar-1991,6464.84, , , , , , , , , ,
01-Apr-1991,6469.87, , , , , , , , , ,
01-May-1991,6482.25, , , , , , , , , ,
01-Jun-1991,6503.36, , , , , , , , , ,
01-Jul-1991,6504.71, , , , , , , , , ,
01-Aug-1991,6504.67, , , , , , , , , ,
01-Sep-1991,6503.51, , , , , , , , , ,
01-Oct-1991,6499.53, , , , , , , , , ,
01-Nov-1991,6496.77, , , , , , , , , ,
01-Dec-1991,6490.04, , , , , , , , , ,
01-Jan-1992,6480.41, , , , , , , , , ,
01-Feb-1992,6471.76, , , , , , , , , ,
01-Mar-1992,6470.94, , , , , , , , , ,
01-Apr-1992,6463.81, , , , , , , , , ,
01-May-1992,6477.44, , , , , , , , , ,
01-Jun-1992,6482.38, , , , , , , , , ,
01-Jul-1992,6486.98, , , , , , , , , ,
01-Aug-1992,6485.00, , , , , , , , , ,
01-Sep-1992,6483.05, , , , , , , , , ,
01-Oct-1992,6482.02, , , , , , , , , ,
01-Nov-1992,6481.48, , , , , , , , , ,
01-Dec-1992,6480.16, , , , , , , , , ,
01-Jan-1993,6477.75, , , , , , , , , ,
01-Feb-1993,6471.22, , , , , , , , , ,
01-Mar-1993,6467.70, , , , , , , , , ,
01-Apr-1993,6464.47, , , , , , , , , ,
01-May-1993,6488.37, , , , , , , , , ,
01-Jun-1993,6501.73, , , , , , , , , ,
01-Jul-1993,6505.85, , , , , , , , , ,
01-Aug-1993,6504.00, , , , , , , , , ,
01-Sep-1993,6501.84, , , , , , , , , ,
01-Oct-1993,6500.84, , , , , , , , , ,
01-Nov-1993,6495.89, , , , , , , , , ,
01-Dec-1993,6487.93, , , , , , , , , ,
01-Jan-1994,6479.76, , , , , , , , , ,
01-Feb-1994,6471.71, , , , , , , , , ,
01-Mar-1994,6472.54, , , , , , , , , ,
01-Apr-1994,6471.86, , , , , , , , , ,
01-May-1994,6490.25, , , , , , , , , ,
01-Jun-1994,6496.80, , , , , , , , , ,
01-Jul-1994,6493.58, , , , , , , , , ,
01-Aug-1994,6492.43, , , , , , , , , ,
01-Sep-1994,6490.89, , , , , , , , , ,
01-Oct-1994,6488.01, , , , , , , , , ,
01-Nov-1994,6484.36, , , , , , , , , ,
01-Dec-1994,6479.55, , , , , , , , , ,
01-Jan-1995,6473.60, , , , , , , , , ,
01-Feb-1995,6469.25, , , , , , , , , ,
01-Mar-1995,6469.98, , , , , , , , , ,
01-Apr-1995,6463.08, , , , , , , , , ,
01-May-1995,6466.81, , , , , , , , , ,
01-Jun-1995,6497.72, , , , , , , , , ,
01-Jul-1995,6502.61, , , , , , , , , ,
01-Aug-1995,6500.61, , , , , , , , , ,
01-Sep-1995,6500.09, , , , , , , , , ,
01-Oct-1995,6496.98, , , , , , , , , ,
01-Nov-1995,6494.45, , , , , , , , , ,
01-Dec-1995,6488.42, , , , , , , , , ,
01-Jan-1996,6479.68, , , , , , , , , ,
01-Feb-1996,6470.96, , , , , , , , , ,
01-Mar-1996,6464.93, , , , , , , , , ,
01-Apr-1996,6468.65, , , , , , , , , ,
01-May-1996,6473.03, , , , , , , , , ,
01-Jun-1996,6496.79, , , , , , , , , ,
01-Jul-1996,6503.47, , , , , , , , , ,
01-Aug-1996,6500.37, , , , , , , , , ,
01-Sep-1996,6495.12, , , , , , , , , ,
01-Oct-1996,6491.89, , , , , , , , , ,
01-Nov-1996,6489.06, , , , , , , , , ,
01-Dec-1996,6483.51, , , , , , , , , ,
01-Jan-1997,6478.35, , , , , , , , , ,
01-Feb-1997,6470.12, , , , , , , , , ,
01-Mar-1997,6470.53, , , , , , , , , ,
01-Apr-1997,6473.52, , , , , , , , , ,
01-May-1997,6487.81, , , , , , , , , ,
01-Jun-1997,6500.20, , , , , , , , , ,
01-Jul-1997,6503.24, , , , , , , , , ,
01-Aug-1997,6503.57, , , , , , , , , ,
01-Sep-1997,6504.06, , , , , , , , , ,
01-Oct-1997,6500.86, , , , , , , , , ,
01-Nov-1997,6496.25, , , , , , , , , ,
01-Dec-1997,6489.38, , , , , , , , , ,
01-Jan-1998,6481.76, , , , , , , , , ,
01-Feb-1998,6473.55, , , , , , , , , ,
01-Mar-1998,6469.30, , , , , , , , , ,
01-Apr-1998,6472.97, , , , , , , , , ,
01-May-1998,6482.58, , , , , , , , , ,
01-Jun-1998,6501.90, , , , , , , , , ,
01-Jul-1998,6503.77, , , , , , , , , ,
01-Aug-1998,6503.15, , , , , , , , , ,
01-Sep-1998,6501.40, , , , , , , , , ,
01-Oct-1998,6499.23, , , , , , , , , ,
01-Nov-1998,6496.37, , , , , , , , , ,
01-Dec-1998,6489.94, , , , , , , , , ,
01-Jan-1999,6483.31, , , , , , , , , ,
01-Feb-1999,6475.79, , , , , , , , , ,
01-Mar-1999,6471.03, , , , , , , , , ,
01-Apr-1999,6473.53, , , , , , , , , ,
01-May-1999,6486.74, , , , , , , , , ,
01-Jun-1999,6500.76, , , , , , , , , ,
01-Jul-1999,6502.77, , , , , , , , , ,
01-Aug-1999,6501.90, , , , , , , , , ,
01-Sep-1999,6500.58, , , , , , , , , ,
01-Oct-1999,6497.27, , , , , , , , , ,
01-Nov-1999,6493.55, , , , , , , , , ,
01-Dec-1999,6487.43, , , , , , , , , ,
01-Jan-2000,6480.24, , , , , , , , , ,
01-Feb-2000,6472.80, , , , , , , , , ,
01-Mar-2000,6466.71, , , , , , , , , ,
01-Apr-2000,6470.03, , , , , , , , , ,
01-May-2000,6483.66, , , , , , , , , ,
01-Jun-2000,6496.19, , , , , , , , , ,
01-Jul-2000,6497.20, , , , , , , , , ,
01-Aug-2000,6493.57, , , , , , , , , ,
01-Sep-2000,6489.63, , , , , , , , , ,
01-Oct-2000,6486.57, , , , , , , , , ,
01-Nov-2000,6482.71, , , , , , , , , ,
01-Dec-2000,6477.22, , , , , , , , , ,
01-Jan-2001,6470.44, , , , , , , , , ,
01-Feb-2001,6464.31, , , , , , , , , ,
01-Mar-2001,6468.00, , , , , , , , , ,
01-Apr-2001,6469.46, , , , , , , , , ,
01-May-2001,6478.51, , , , , , , , , ,
01-Jun-2001,6483.49, , , , , , , , , ,
01-Jul-2001,6484.39, , , , , , , , , ,
01-Aug-2001,6482.52, , , , , , , , , ,
01-Sep-2001,6479.56, , , , , , , , , ,
01-Oct-2001,6477.25, , , , , , , , , ,
01-Nov-2001,6477.38, , , , , , , , , ,
01-Dec-2001,6476.28, , , , , , , , , ,
01-Jan-2002,6475.04, , , , , , , , , ,
01-Feb-2002,6473.61, , , , , , , , , ,
01-Mar-2002,6473.81, , , , , , , , , ,
01-Apr-2002,6479.27, , , , , , , , , ,
01-May-2002,6473.62, , , , , , , , , ,
01-Jun-2002,6492.44, , , , , , , , , ,
01-Jul-2002,6496.60, , , , , , , , , ,
01-Aug-2002,6494.82, , , , , , , , , ,
01-Sep-2002,6492.76, , , , , , , , , ,
01-Oct-2002,6491.36, , , , , , , , , ,
01-Nov-2002,6490.06, , , , , , , , , ,
01-Dec-2002,6487.79, , , , , , , , , ,
01-Jan-2003,6485.33, , , , , , , , , ,
01-Feb-2003,6483.23, , , , , , , , , ,
01-Mar-2003,6483.32, , , , , , , , , ,
01-Apr-2003,6477.50, , , , , , , , , ,
01-May-2003,6475.15, , , , , , , , , ,
01-Jun-2003,6495.52, , , , , , , , , ,
01-Jul-2003,6498.43, , , , , , , , , ,
01-Aug-2003,6496.53, , , , , , , , , ,
01-Sep-2003,6494.31, , , , , , , , , ,
01-Oct-2003,6491.32, , , , , , , , , ,
01-Nov-2003,6488.45, , , , , , , , , ,
01-Dec-2003,6485.47, , , , , , , , , ,
01-Jan-2004,6481.72, , , , , , , , , ,
01-Feb-2004,6477.84, , , , , , , , , ,
01-Mar-2004,6479.97, , , , , , , , , ,
01-Apr-2004,6483.56, , , , , , , , , ,
01-May-2004,6484.57, , , , , , , , , ,
01-Jun-2004,6501.79, , , , , , , , , ,
01-Jul-2004,6504.73, , , , , , , , , ,
01-Aug-2004,6500.95, , , , , , , , , ,
01-Sep-2004,6498.57, , , , , , , , , ,
01-Oct-2004,6497.76, , , , , , , , , ,
01-Nov-2004,6495.55, , , , , , , , , ,
01-Dec-2004,6489.78, , , , , , , , , ,
01-Jan-2005,6483.52, , , , , , , , , ,
01-Feb-2005,6476.27, , , , , , , , , ,
01-Mar-2005,6474.16, , , , , , , , , ,
01-Apr-2005,6481.27, , , , , , , , , ,
01-May-2005,6493.07, , , , , , , , , ,
01-Jun-2005,6495.06, , , , , , , , , ,
01-Jul-2005,6499.17, , , , , , , , , ,
01-Aug-2005,6496.81, , , , , , , , , ,
01-Sep-2005,6492.57, , , , , , , , , ,
01-Oct-2005,6490.01, , , , , , , , , ,
01-Nov-2005,6487.79, , , , , , , , , ,
01-Dec-2005,6483.98, , , , , , , , , ,
01-Jan-2006,6480.28, , , , , , , , , ,
01-Feb-2006,6476.04, , , , , , , , , ,
01-Mar-2006,6472.77, , , , , , , , , ,
01-Apr-2006,6479.16, , , , , , , , , ,
01-May-2006,6494.92, , , , , , , , , ,
01-Jun-2006,6498.17, , , , , , , , , ,
01-Jul-2006,6500.17, , , , , , , , , ,
01-Aug-2006,6495.25, , , , , , , , , ,
01-Sep-2006,6491.84, , , , , , , , , ,
01-Oct-2006,6489.68, , , , , , , , , ,
01-Nov-2006,6487.35, , , , , , , , , ,
01-Dec-2006,6482.67, , , , , , , , , ,
01-Jan-2007,6477.07, , , , , , , , , ,
01-Feb-2007,6471.76, , , , , , , , , ,
01-Mar-2007,6473.15, , , , , , , , , ,
01-Apr-2007,6472.62, , , , , , , , , ,
01-May-2007,6483.80, , , , , , , , , ,
01-Jun-2007,6489.96, , , , , , , , , ,
01-Jul-2007,6489.09, , , , , , , , , ,
01-Aug-2007,6486.48, , , , , , , , , ,
01-Sep-2007,6483.42, , , , , , , , , ,
01-Oct-2007,6481.38, , , , , , , , , ,
01-Nov-2007,6479.48, , , , , , , , , ,
01-Dec-2007,6476.19, , , , , , , , , ,
01-Jan-2008,6472.00, , , , , , , , , ,
01-Feb-2008,6468.13, , , , , , , , , ,
01-Mar-2008,6465.20, , , , , , , , , ,
01-Apr-2008,6467.95, , , , , , , , , ,
01-May-2008,6481.73, , , , , , , , , ,
01-Jun-2008,6499.83, , , , , , , , , ,
01-Jul-2008,6503.99, , , , , , , , , ,
01-Aug-2008,6497.83, , , , , , , , , ,
01-Sep-2008,6493.80, , , , , , , , , ,
01-Oct-2008,6490.51, , , , , , , , , ,
01-Nov-2008,6487.43, , , , , , , , , ,
01-Dec-2008,6482.26, , , , , , , , , ,
01-Jan-2009,6476.93, , , , , , , , , ,
01-Feb-2009,6471.15, , , , , , , , , ,
01-Mar-2009,6467.98, , , , , , , , , ,
01-Apr-2009,6475.63, , , , , , , , , ,
01-May-2009,6490.46, , , , , , , , , ,
01-Jun-2009,6504.01, , , , , , , , , ,
01-Jul-2009,6505.36, , , , , , , , , ,
01-Aug-2009,6500.99, , , , , , , , , ,
01-Sep-2009,6496.84, , , , , , , , , ,
01-Oct-2009,6494.68, , , , , , , , , ,
01-Nov-2009,6491.61, , , , , , , , , ,
01-Dec-2009,6485.42, , , , , , , , , ,
01-Jan-2010,6478.10, , , , , , , , , ,
01-Feb-2010,6471.41, , , , , , , , , ,
01-Mar-2010,6468.40, , , , , , , , , ,
01-Apr-2010,6471.88, , , , , , , , , ,
01-May-2010,6469.44, , , , , , , , , ,
01-Jun-2010,6502.04, , , , , , , , , ,
01-Jul-2010,6504.39, , , , , , , , , ,
01-Aug-2010,6501.76, , , , , , , , , ,
01-Sep-2010,6497.33, , , , , , , , , ,
01-Oct-2010,6493.24, , , , , , , , , ,
01-Nov-2010,6490.17, , , , , , , , , ,
01-Dec-2010,6487.27, , , , , , , , , ,
01-Jan-2011,6482.87, , , , , , , , , ,
01-Feb-2011,6478.35, , , , , , , , , ,
01-Mar-2011,6473.74, , , , , , , , , ,
01-Apr-2011,6471.99, , , , , , , , , ,
01-May-2011,6470.20, , , , , , , , , ,
01-Jun-2011,6481.96, , , , , , , , , ,
01-Jul-2011,6498.87, , , , , , , , , ,
01-Aug-2011,6502.38, , , , , , , , , ,
01-Sep-2011,6499.90, , , , , , , , , ,
01-Oct-2011,6496.55, , , , , , , , , ,
01-Nov-2011,6492.84, , , , , , , , , ,
01-Dec-2011,6486.86, , , , , , , , , ,
01-Jan-2012,6479.61, , , , , , , , , ,
01-Feb-2012,6471.56, , , , , , , , , ,
01-Mar-2012,6470.82, , , , , , , , , ,
01-Apr-2012,6478.72, , , , , , , , , ,
01-May-2012,6489.92, , , , , , , , , ,
01-Jun-2012,6502.11, , , , , , , , , ,
01-Jul-2012,6503.94, , , , , , , , , ,
01-Aug-2012,6499.56, , , , , , , , , ,
01-Sep-2012,6495.11, , , , , , , , , ,
01-Oct-2012,6491.56, , , , , , , , , ,
01-Nov-2012,6489.08, , , , , , , , , ,
01-Dec-2012,6485.19, , , , , , , , , ,
01-Jan-2013,6479.94, , , , , , , , , ,
01-Feb-2013,6475.03, , , , , , , , , ,
01-Mar-2013,6472.41, , , , , , , , , ,
01-Apr-2013,6472.25, , , , , , , , , ,
01-May-2013,6483.26, , , , , , , , , ,
01-Jun-2013,6489.79, , , , , , , , , ,
01-Jul-2013,6492.28, , , , , , , , , ,
01-Aug-2013,6490.28, , , , , , , , , ,
01-Sep-2013,6490.87, , , , , , , , , ,
01-Oct-2013,6492.11, , , , , , , , , ,
01-Nov-2013,6489.91, , , , , , , , , ,
01-Dec-2013,6485.02, , , , , , , , , ,
01-Jan-2014,6479.35, , , , , , , , , ,
01-Feb-2014,6474.06, , , , , , , , , ,
01-Mar-2014,6470.70, , , , , , , , , ,
01-Apr-2014,6474.33, , , , , , , , , ,
01-May-2014,6483.58, , , , , , , , , ,
01-Jun-2014,6492.90, , , , , , , , , ,
01-Jul-2014,6506.25, , , , , , , , , ,
01-Aug-2014,6504.71, , , , , , , , , ,
01-Sep-2014,6502.07, , , , , , , , , ,
01-Oct-2014,6501.37, , , , , , , , , ,
01-Nov-2014,6499.16, , , , , , , , , ,
01-Dec-2014,6495.49, , , , , , , , , ,
01-Jan-2015,6490.98, , , , , , , , , ,
01-Feb-2015,6487.37, , , , , , , , , ,
01-Mar-2015,6486.00, , , , , , , , , ,
01-Apr-2015,6483.35, , , , , , , , , ,
01-May-2015,6499.95, , , , , , , , , ,
01-Jun-2015,6499.84, , , , , , , , , ,
01-Jul-2015,6501.77, , , , , , , , , ,
01-Aug-2015,6497.37, , , , , , , , , ,
01-Sep-2015,6493.88, , , , , , , , , ,
01-Oct-2015,6491.60, , , , , , , , , ,
01-Nov-2015,6489.03, , , , , , , , , ,
01-Dec-2015,6485.40, , , , , , , , , ,
01-Jan-2016,6480.71, , , , , , , , , ,
01-Feb-2016,6476.59, , , , , , , , , ,
01-Mar-2016,6474.73, , , , , , , , , ,
01-Apr-2016,6481.34, , , , , , , , , ,
01-May-2016,6493.63, , , , , , , , , ,
01-Jun-2016,6500.14, , , , , , , , , ,
01-Jul-2016,6500.25, , , , , , , , , ,
01-Aug-2016,6495.03, , , , , , , , , ,
01-Sep-2016,6490.22, , , , , , , , , ,
01-Oct-2016,6490.08, , , , , , , , , ,
01-Nov-2016,6490.44, , , , , , , , , ,
01-Dec-2016,6486.33, , , , , , , , , ,
01-Jan-2017,6483.20, , , , , , , , , ,
01-Feb-2017,6482.06, , , , , , , , , ,
01-Mar-2017,6486.90, , , , , , , , , ,
01-Apr-2017,6472.17, , , , , , , , , ,
01-May-2017,6472.55, , , , , , , , , ,
01-Jun-2017,6502.49, , , , , , , , , ,
01-Jul-2017,6503.83, , , , , , , , , ,
01-Aug-2017,6496.34, , , , , , , , , ,
01-Sep-2017,6495.21, , , , , , , , , ,
01-Oct-2017,6494.03, , , , , , , , , ,
01-Nov-2017,6491.65, , , , , , , , , ,
01-Dec-2017,6486.39, , , , , , , , , ,
01-Jan-2018,6479.83, , , , , , , , , ,
01-Feb-2018,6472.86, , , , , , , , , ,
01-Mar-2018,6469.78, , , , , , , , , ,
01-Apr-2018,6472.76, , , , , , , , , ,
01-May-2018,6494.84, , , , , , , , , ,
01-Jun-2018,6499.18, , , , , , , , , ,
01-Jul-2018,6503.79, , , , , , , , , ,
01-Aug-2018,6500.10, , , , , , , , , ,
01-Sep-2018,6495.11, , , , , , , , , ,
01-Oct-2018,6491.62, , , , , , , , , ,
01-Nov-2018,6488.29, , , , , , , , , ,
01-Dec-2018,6483.19, , , , , , , , , ,
01-Jan-2019,6476.81, , , , , , , , , ,
01-Feb-2019,6470.41, , , , , , , , , ,
01-Mar-2019,6464.13, , , , , , , , , ,
01-Apr-2019,6474.10, , , , , , , , , ,
01-May-2019,6486.46, , , , , , , , , ,
01-Jun-2019,6494.89, , , , , , , , , ,
01-Jul-2019,6502.48, , , , , , , , , ,
01-Aug-2019,6499.98, , , , , , , , , ,
01-Sep-2019,6496.36, , , , , , , , , ,
01-Oct-2019,6493.83, , , , , , , , , ,
01-Nov-2019,6491.39, , , , , , , , , ,
01-Dec-2019,6487.01, , , , , , , , , ,
01-Jan-2020,6481.89, , , , , , , , , ,
01-Feb-2020,6476.34, , , , , , , , , ,

*,Min/Max values are based on 30-year period of water years 1980 through 2010. Water years begin on October 1st and end on September 30th.,
**,Inflow is computed based on reservoir release and change in reservoir storage (and reservoir evaporation and change in bank storage when these parameters are accounted for).,
***,Unregulated Inflow adjusts for the effects of operations at upstream reservoirs.  It is computed by adding the change in storage and the evaporation losses from upstream reservoirs to the observed inflow.,
^,Modified Unregulated Inflow applies to Navajo Reservoir only and adjusts the Unregulated Inflow to Navajo Reservoir by the effects of the operation of Azotea Tunnel which exports water from the San Juan River Basin.  It is computed by adding the volume of water exported through the Azotea Tunnel to the Unregulated Inflow for Navajo Reservoir.,